student_id,cgpa,cgpa_normalized,10th_normalized,12th_normalized,backlogs_history,active_backlogs,department,num_certs,num_global_premium,num_global_standard,num_national,num_local,max_cert_tier,num_projects,max_project_complexity,num_advanced_projects,num_deployed,num_with_github,total_project_weeks,num_internships,total_internship_months,max_internship_tier,num_papers,max_paper_tier,num_first_author,num_skills,num_advanced_skills,num_verified_skills
SRM_TAB_011,8.3,0.8300000000000001,0.868,0.79,0,0,CSE,4,1,1,2,0,4,2,3,1,1,1,18,0,0.0,0,0,0,0,8,2,3
SRM_TAB_011_V2,8.3,0.8300000000000001,0.868,0.79,0,0,CSE,4,1,1,2,0,4,2,3,2,2,1,19,0,0.0,0,0,0,0,8,4,6
SRM_TAB_012,9.26,0.9259999999999999,0.853,0.99,0,0,ECE,3,3,0,0,0,4,2,1,0,1,1,11,0,0.0,0,0,0,0,7,3,4
SRM_TAB_012_V2,9.26,0.9259999999999999,0.853,0.99,0,0,AIDS,3,0,1,0,2,3,2,1,0,2,2,15,0,0.0,0,0,0,0,7,4,4
SRM_TAB_013,8.29,0.829,0.711,0.778,0,0,CSE,2,0,0,0,2,1,2,3,1,2,1,19,1,3.0,5,0,0,0,8,2,5
SRM_TAB_013_V2,8.29,0.829,0.711,0.778,0,0,CSE,2,0,0,1,1,2,2,2,0,1,2,13,1,2.0,3,0,0,0,8,1,6
SRM_TAB_014,8.95,0.8949999999999999,0.917,0.917,0,0,AIML,3,1,0,1,1,4,3,2,0,2,2,32,0,0.0,0,0,0,0,8,5,5
SRM_TAB_014_V2,8.95,0.8949999999999999,0.917,0.917,0,0,AIML,3,0,2,1,0,3,3,3,1,1,1,25,0,0.0,0,0,0,0,8,2,3
SRM_TAB_015,7.43,0.743,0.789,0.7070000000000001,0,1,CSE,4,2,0,2,0,4,2,1,0,1,0,14,0,0.0,0,0,0,0,7,1,4
SRM_TAB_015_V2,7.43,0.743,0.789,0.7070000000000001,0,1,CSE,4,0,1,1,2,3,2,3,1,1,2,14,0,0.0,0,0,0,0,7,3,4
SRM_TAB_016,6.76,0.6759999999999999,0.746,0.618,0,0,ECE,3,1,1,0,1,4,2,1,0,1,2,15,1,2.0,2,0,0,0,7,2,1
SRM_TAB_016_V2,6.76,0.6759999999999999,0.746,0.618,0,0,AIML,3,0,1,1,1,3,2,3,1,2,2,13,1,6.0,4,0,0,0,7,3,6
SRM_TAB_017,8.22,0.8220000000000001,0.87,0.838,0,0,AIDS,4,0,1,2,1,3,2,2,0,2,1,15,0,0.0,0,0,0,0,9,6,6
SRM_TAB_017_V2,8.22,0.8220000000000001,0.87,0.838,0,0,CSE,4,0,0,3,1,2,2,3,1,2,2,14,0,0.0,0,0,0,0,9,5,4
SRM_TAB_018,7.73,0.773,0.6890000000000001,0.763,0,1,AIML,3,1,1,0,1,4,3,3,1,2,3,28,1,3.0,4,0,0,0,10,2,7
SRM_TAB_018_V2,7.73,0.773,0.6890000000000001,0.763,0,1,AIML,3,2,0,0,1,4,3,3,1,2,3,22,1,2.0,5,0,0,0,10,3,7
SRM_TAB_019,6.15,0.615,0.573,0.6409999999999999,0,0,CSE,4,0,3,0,1,3,3,3,1,3,1,27,0,0.0,0,0,0,0,5,3,2
SRM_TAB_019_V2,6.15,0.615,0.573,0.6409999999999999,0,0,CSE,4,1,1,1,1,4,3,3,2,3,3,31,0,0.0,0,0,0,0,5,2,3
SRM_TAB_020,7.05,0.705,0.773,0.679,0,0,MECH,3,1,0,0,2,4,2,3,1,1,2,20,1,3.0,4,0,0,0,10,2,8
SRM_TAB_020_V2,7.05,0.705,0.773,0.679,0,0,MECH,3,1,2,0,0,4,2,3,1,1,2,18,1,3.0,3,0,0,0,10,4,8
SRM_TAB_021,7.12,0.712,0.7190000000000001,0.778,0,0,AIML,4,1,2,1,0,4,3,3,1,3,1,31,1,6.0,4,0,0,0,5,1,5
SRM_TAB_021_V2,7.12,0.712,0.7190000000000001,0.778,0,0,AIML,4,0,0,2,2,2,3,3,3,1,3,20,1,3.0,2,0,0,0,5,2,4
SRM_TAB_022,6.96,0.696,0.599,0.57,0,0,AIML,3,0,1,0,2,3,3,3,2,2,3,21,0,0.0,0,0,0,0,7,1,5
SRM_TAB_022_V2,6.96,0.696,0.599,0.57,0,0,AIML,3,0,1,2,0,3,3,3,1,2,3,20,0,0.0,0,0,0,0,7,2,4
SRM_TAB_023,7.02,0.702,0.631,0.6970000000000001,0,0,IT,4,2,1,0,1,4,2,2,0,2,0,19,2,4.0,4,0,0,0,6,3,4
SRM_TAB_023_V2,7.02,0.702,0.631,0.6970000000000001,0,0,IT,4,1,1,1,1,4,2,1,0,2,2,16,2,7.0,4,0,0,0,6,2,4
SRM_TAB_024,7.94,0.794,0.804,0.818,0,0,IT,1,0,0,0,1,1,2,3,1,2,2,19,1,3.0,5,0,0,0,7,2,5
SRM_TAB_024_V2,7.94,0.794,0.804,0.818,0,0,IT,1,1,0,0,0,4,2,1,0,2,1,12,1,6.0,2,0,0,0,7,0,4
SRM_TAB_025,8.1,0.8099999999999999,0.861,0.861,0,0,AIML,4,1,1,1,1,4,2,2,0,1,2,9,1,6.0,5,0,0,0,10,5,6
SRM_TAB_025_V2,8.1,0.8099999999999999,0.861,0.861,0,0,AIML,4,2,1,1,0,4,2,2,0,1,1,10,1,3.0,3,0,0,0,10,2,6
SRM_TAB_026,6.88,0.688,0.574,0.6559999999999999,0,1,CSE,4,1,1,0,2,4,3,2,0,2,2,22,0,0.0,0,0,0,0,6,1,6
SRM_TAB_026_V2,6.88,0.688,0.574,0.6559999999999999,0,1,CSE,4,2,0,1,1,4,3,2,0,2,3,23,0,0.0,0,0,0,0,6,0,6
SRM_TAB_027,8.08,0.808,0.773,0.569,0,0,AIML,4,2,2,0,0,4,2,3,1,1,2,10,0,0.0,0,0,0,0,7,2,5
SRM_TAB_027_V2,8.08,0.808,0.773,0.569,0,0,AIML,4,0,1,2,1,3,2,3,2,1,2,11,0,0.0,0,0,0,0,7,2,6
SRM_TAB_028,8.53,0.853,0.9309999999999999,0.917,0,0,CSE,3,0,1,0,2,3,2,2,0,0,2,9,1,6.0,5,0,0,0,4,1,3
SRM_TAB_028_V2,8.53,0.853,0.9309999999999999,0.917,0,0,CSE,3,0,1,1,1,3,2,2,0,1,1,14,1,3.0,4,0,0,0,4,0,2
SRM_TAB_029,9.03,0.9029999999999999,0.9129999999999999,0.8759999999999999,0,0,CSE,2,0,0,1,1,2,2,2,0,1,2,9,1,3.0,5,0,0,0,7,4,6
SRM_TAB_029_V2,9.03,0.9029999999999999,0.9129999999999999,0.8759999999999999,0,0,AIDS,2,2,0,0,0,4,2,1,0,1,1,16,1,6.0,3,0,0,0,7,1,4
SRM_TAB_030,6.63,0.663,0.5329999999999999,0.595,0,1,AIML,2,1,0,0,1,4,2,2,0,1,1,15,0,0.0,0,0,0,0,9,5,6
SRM_TAB_030_V2,6.63,0.663,0.5329999999999999,0.595,0,1,AIML,2,1,1,0,0,4,2,2,0,2,2,12,0,0.0,0,0,0,0,9,1,5
SRM_TAB_031,9.57,0.9570000000000001,0.99,0.99,0,0,ECE,3,1,0,2,0,4,2,2,0,0,1,14,1,6.0,5,0,0,0,9,6,6
SRM_TAB_031_V2,9.57,0.9570000000000001,0.99,0.99,0,0,AIML,3,2,0,0,1,4,2,1,0,1,2,18,1,2.0,3,0,0,0,9,3,5
SRM_TAB_032,8.06,0.806,0.879,0.8959999999999999,0,0,IT,1,0,0,1,0,2,2,3,1,0,2,17,1,6.0,2,0,0,0,8,3,5
SRM_TAB_032_V2,8.06,0.806,0.879,0.8959999999999999,0,0,IT,1,0,0,0,1,1,2,1,0,0,1,16,1,1.0,5,0,0,0,8,3,7
SRM_TAB_033,8.45,0.845,0.8370000000000001,0.893,0,0,AIML,1,0,0,1,0,2,2,2,0,2,1,15,0,0.0,0,0,0,0,4,3,3
SRM_TAB_033_V2,8.45,0.845,0.8370000000000001,0.893,0,0,AIML,1,0,1,0,0,3,2,3,1,0,2,18,0,0.0,0,0,0,0,4,0,3
SRM_TAB_034,8.33,0.833,0.787,0.5920000000000001,0,0,CSE,4,0,1,2,1,3,2,2,0,1,2,8,0,0.0,0,0,0,0,8,4,6
SRM_TAB_034_V2,8.33,0.833,0.787,0.5920000000000001,0,0,CSE,4,1,1,0,2,4,2,2,0,0,1,8,0,0.0,0,0,0,0,8,4,5
SRM_TAB_035,9.56,0.9560000000000001,0.94,0.99,0,0,IT,3,0,2,0,1,3,2,3,1,1,2,11,0,0.0,0,0,0,0,5,3,4
SRM_TAB_035_V2,9.56,0.9560000000000001,0.94,0.99,0,0,IT,3,1,0,0,2,4,2,3,1,2,2,19,0,0.0,0,0,0,0,5,2,1
SRM_TAB_036,7.6,0.76,0.616,0.7020000000000001,0,0,CSE,1,1,0,0,0,4,2,3,1,0,2,18,0,0.0,0,0,0,0,9,1,7
SRM_TAB_036_V2,7.6,0.76,0.616,0.7020000000000001,0,0,CSE,1,0,1,0,0,3,2,3,1,2,2,14,0,0.0,0,0,0,0,9,4,5
SRM_TAB_037,5.26,0.526,0.47,0.552,0,0,IT,2,1,0,0,1,4,2,3,2,0,1,7,2,4.0,5,0,0,0,5,1,4
SRM_TAB_037_V2,5.26,0.526,0.47,0.552,0,0,IT,2,0,1,1,0,3,2,3,1,1,2,18,2,7.0,3,0,0,0,5,0,2
SRM_TAB_038,7.46,0.746,0.767,0.8029999999999999,0,0,CSE,1,0,0,1,0,2,2,3,1,1,1,11,2,5.0,5,0,0,0,6,3,3
SRM_TAB_038_V2,7.46,0.746,0.767,0.8029999999999999,0,0,ECE,1,0,1,0,0,3,2,2,0,2,1,13,2,2.0,5,0,0,0,6,1,5
SRM_TAB_039,8.08,0.808,0.7170000000000001,0.682,0,0,AIML,3,1,0,0,2,4,2,2,0,1,0,23,1,6.0,5,0,0,0,5,0,4
SRM_TAB_039_V2,8.08,0.808,0.7170000000000001,0.682,0,0,AIML,3,0,0,2,1,2,2,3,1,0,2,17,1,3.0,2,0,0,0,5,4,4
SRM_TAB_040,8.08,0.808,0.757,0.726,0,0,MECH,3,0,0,0,3,1,2,2,0,1,1,19,2,12.0,2,0,0,0,10,1,8
SRM_TAB_040_V2,8.08,0.808,0.757,0.726,0,0,MECH,3,1,2,0,0,4,2,3,1,0,0,11,2,2.0,5,0,0,0,10,3,6
SRM_TAB_041,7.97,0.7969999999999999,0.753,0.917,0,1,IT,4,0,1,3,0,3,5,2,0,1,3,32,2,3.0,4,0,0,0,8,0,5
SRM_TAB_042,7.07,0.7070000000000001,0.789,0.606,0,1,CSE,4,1,0,2,1,4,5,3,1,4,4,44,1,2.0,3,0,0,0,8,3,6
SRM_TAB_043,6.1,0.61,0.99,0.725,0,1,AIML,2,1,0,1,0,4,5,3,3,2,3,37,1,1.0,3,0,0,0,8,3,6
SRM_TAB_044,6.81,0.6809999999999999,0.97,0.7959999999999999,0,2,CSE,2,1,0,1,0,4,5,3,3,0,3,33,2,3.0,3,0,0,0,8,1,6
SRM_TAB_045,7.59,0.759,0.9129999999999999,0.691,0,1,CSE,4,0,0,3,1,2,5,3,2,4,4,36,2,3.0,2,0,0,0,8,2,3
SRM_TAB_046,7.96,0.796,0.883,0.797,0,1,MECH,1,0,0,0,1,1,5,3,2,1,4,29,1,1.0,2,0,0,0,8,3,4
SRM_TAB_047,8.67,0.867,0.946,0.9109999999999999,0,2,ECE,3,1,1,1,0,4,5,3,1,3,4,40,1,1.0,3,0,0,0,8,3,7
SRM_TAB_048,9.31,0.931,0.514,0.6970000000000001,0,1,AIML,4,1,1,2,0,4,5,3,2,1,3,49,1,2.0,2,0,0,0,8,1,4
SRM_TAB_049,7.59,0.759,0.7859999999999999,0.7609999999999999,0,1,CSE,4,1,0,1,2,4,5,3,1,2,5,32,2,12.0,4,0,0,0,8,3,4
SRM_TAB_050,8.27,0.827,0.624,0.569,0,1,MECH,3,0,0,1,2,2,5,3,1,3,2,31,1,3.0,5,0,0,0,8,2,6
SRM_TAB_051,6.01,0.601,0.922,0.7440000000000001,0,1,IT,3,0,1,1,1,3,5,3,2,1,4,31,2,7.0,3,0,0,0,8,2,5
SRM_TAB_052,8.87,0.8869999999999999,0.64,0.8340000000000001,0,1,IT,4,1,0,1,2,4,5,3,2,1,5,48,1,6.0,3,0,0,0,8,2,6
SRM_TAB_053,8.9,0.89,0.8220000000000001,0.898,0,1,AIML,1,0,1,0,0,3,5,3,1,3,3,33,2,6.0,5,0,0,0,8,2,4
SRM_TAB_054,7.78,0.778,0.878,0.653,0,1,AIDS,4,0,2,1,1,3,5,3,2,4,3,34,2,7.0,4,0,0,0,8,3,6
SRM_TAB_055,6.13,0.613,0.6679999999999999,0.8109999999999999,0,1,AIML,1,0,1,0,0,3,5,2,0,2,5,40,1,1.0,5,0,0,0,8,2,5
SRM_TAB_056,8.02,0.8019999999999999,0.703,0.7240000000000001,0,2,CSE,3,1,0,2,0,4,5,3,1,1,4,46,1,6.0,3,0,0,0,8,4,4
SRM_TAB_057,8.34,0.834,0.42200000000000004,0.7240000000000001,0,1,IT,4,2,1,1,0,4,5,3,1,2,2,40,1,2.0,4,0,0,0,8,3,6
SRM_TAB_058,8.48,0.8480000000000001,0.8490000000000001,0.5589999999999999,0,1,CSE,4,1,1,1,1,4,5,3,1,2,4,38,2,4.0,4,0,0,0,8,2,7
SRM_TAB_059,7.16,0.716,0.94,0.82,0,1,ECE,4,1,0,1,2,4,5,3,2,3,4,37,2,3.0,4,0,0,0,8,1,6
SRM_TAB_060,7.31,0.731,0.638,0.8240000000000001,0,1,CSE,1,0,0,0,1,1,5,3,1,4,5,39,2,12.0,4,0,0,0,8,3,7
SRM_TAB_061,6.55,0.655,0.721,0.649,0,2,MECH,1,1,0,0,0,4,5,3,2,4,4,42,1,1.0,3,0,0,0,8,4,6
SRM_TAB_062,9.53,0.953,0.99,0.7909999999999999,0,1,ECE,4,2,0,1,1,4,5,3,1,2,3,40,2,2.0,4,0,0,0,8,4,7
SRM_TAB_063,8.06,0.806,0.805,0.584,0,2,IT,1,1,0,0,0,4,5,3,1,2,3,30,1,1.0,2,0,0,0,8,2,3
SRM_TAB_064,6.98,0.6980000000000001,0.727,0.821,0,1,AIML,2,0,1,1,0,3,5,3,2,2,4,37,2,4.0,3,0,0,0,8,1,7
SRM_TAB_065,8.27,0.827,0.902,0.763,0,1,MECH,3,2,0,0,1,4,5,3,2,4,5,37,1,6.0,4,0,0,0,8,4,5
SRM_TAB_066,8.04,0.8039999999999999,0.5539999999999999,0.8220000000000001,0,1,CSE,3,1,1,1,0,4,5,3,1,4,4,49,1,2.0,3,0,0,0,8,7,7
SRM_TAB_067,7.29,0.729,0.634,0.856,0,1,IT,2,1,1,0,0,4,5,3,2,1,4,37,2,3.0,5,0,0,0,8,1,4
SRM_TAB_068,7.42,0.742,0.616,0.722,0,1,AIML,2,0,0,1,1,2,5,3,1,2,4,40,1,1.0,4,0,0,0,8,2,5
SRM_TAB_069,6.07,0.607,0.745,0.8109999999999999,0,1,CSE,3,1,1,0,1,4,5,3,1,3,4,39,2,7.0,3,0,0,0,8,3,2
SRM_TAB_070,7.47,0.747,0.7070000000000001,0.861,0,1,IT,3,1,0,2,0,4,5,3,2,2,4,51,1,3.0,2,0,0,0,8,4,7
SRM_TAB_071,7.04,0.704,0.99,0.675,0,1,CSE,4,1,0,1,2,4,5,3,4,1,4,39,1,6.0,5,0,0,0,8,1,6
SRM_TAB_072,7.14,0.714,0.853,0.79,0,1,CSE,3,0,1,1,1,3,5,3,2,3,4,44,1,3.0,3,0,0,0,8,4,5
SRM_TAB_073,8.77,0.877,0.909,0.753,0,1,CSE,3,0,1,0,2,3,5,3,2,3,5,34,1,6.0,3,0,0,0,8,0,5
SRM_TAB_074,7.62,0.762,0.513,0.836,0,1,IT,2,1,0,0,1,4,5,3,1,2,3,44,2,5.0,5,0,0,0,8,4,4
SRM_TAB_075,9.26,0.9259999999999999,0.655,0.446,0,1,AIDS,3,0,0,2,1,2,5,3,4,3,5,32,2,6.0,4,0,0,0,8,2,2
SRM_TAB_076,5.85,0.585,0.812,0.92,0,1,CSE,4,2,1,0,1,4,5,3,2,3,3,38,2,5.0,5,0,0,0,8,3,6
SRM_TAB_077,6.95,0.6950000000000001,0.7809999999999999,0.8109999999999999,0,1,CSE,2,0,0,1,1,2,5,3,2,4,3,36,1,2.0,2,0,0,0,8,4,2
SRM_TAB_078,9.38,0.9380000000000001,0.789,0.682,0,1,CSE,3,1,0,2,0,4,5,3,3,3,4,27,1,2.0,5,0,0,0,8,3,6
SRM_TAB_079,6.15,0.615,0.907,0.99,0,1,MECH,2,0,1,0,1,3,5,3,3,3,3,34,1,3.0,2,0,0,0,8,4,7
SRM_TAB_080,7.67,0.767,0.514,0.722,0,2,AIML,2,1,0,0,1,4,5,3,1,2,5,34,1,1.0,3,0,0,0,8,4,4
SRM_TAB_081,4.67,0.46699999999999997,0.8170000000000001,0.8029999999999999,0,2,CSE,1,1,0,0,0,4,5,3,1,3,5,37,1,1.0,4,0,0,0,8,2,5
SRM_TAB_082,9.32,0.932,0.99,0.5920000000000001,0,1,CSE,4,1,2,0,1,4,5,3,3,4,3,33,1,2.0,2,0,0,0,8,3,4
SRM_TAB_083,6.91,0.6910000000000001,0.99,0.836,0,1,IT,1,0,1,0,0,3,5,2,0,2,3,34,2,8.0,3,0,0,0,8,5,5
SRM_TAB_084,6.5,0.65,0.7120000000000001,0.5920000000000001,0,1,CSE,1,0,0,0,1,1,5,3,1,3,3,28,1,6.0,3,0,0,0,8,3,6
SRM_TAB_085,6.2,0.62,0.917,0.899,0,1,AIML,2,1,0,0,1,4,5,3,1,2,5,44,1,1.0,3,0,0,0,8,5,7
SRM_TAB_086,8.2,0.82,0.705,0.7440000000000001,0,1,IT,1,1,0,0,0,4,5,3,4,2,5,38,2,4.0,5,0,0,0,8,1,5
SRM_TAB_087,8.84,0.884,0.878,0.7070000000000001,0,1,IT,3,2,0,0,1,4,5,3,3,4,3,36,1,3.0,4,0,0,0,8,4,5
SRM_TAB_088,8.56,0.8560000000000001,0.7809999999999999,0.588,0,1,AIML,3,2,0,1,0,4,5,3,2,3,3,29,2,12.0,5,0,0,0,8,1,7
SRM_TAB_089,8.21,0.8210000000000001,0.61,0.818,0,1,AIML,1,0,0,1,0,2,5,3,2,3,5,33,2,3.0,4,0,0,0,8,1,4
SRM_TAB_090,7.45,0.745,0.5539999999999999,0.7959999999999999,0,1,CSE,1,0,0,1,0,2,5,3,1,5,2,30,2,3.0,4,0,0,0,8,0,5
SRM_TAB_091,7.16,0.716,0.6890000000000001,0.754,0,1,CSE,4,1,0,2,1,4,5,3,3,2,4,32,1,2.0,3,0,0,0,8,1,5
SRM_TAB_092,9.03,0.9029999999999999,0.61,0.746,0,1,IT,3,0,0,1,2,2,5,3,1,5,3,46,2,8.0,5,0,0,0,8,2,4
SRM_TAB_093,7.73,0.773,0.765,0.897,0,2,AIDS,4,1,0,2,1,4,5,2,0,5,3,34,2,2.0,2,0,0,0,8,3,7
SRM_TAB_094,6.3,0.63,0.94,0.7959999999999999,0,2,CSE,4,2,0,1,1,4,5,3,2,3,5,42,2,3.0,3,0,0,0,8,2,6
SRM_TAB_095,7.17,0.717,0.818,0.838,0,2,AIML,4,0,1,1,2,3,5,3,3,3,2,37,1,1.0,2,0,0,0,8,4,7
SRM_TAB_096,6.1,0.61,0.892,0.598,0,2,IT,3,0,1,0,2,3,5,3,4,2,5,24,1,2.0,2,0,0,0,8,2,3
SRM_TAB_097,7.91,0.791,0.97,0.861,0,1,AIML,4,1,0,1,2,4,5,3,2,2,4,48,2,7.0,4,0,0,0,8,1,5
SRM_TAB_098,8.66,0.866,0.5329999999999999,0.606,0,1,CSE,3,0,1,1,1,3,5,2,0,3,4,34,1,6.0,5,0,0,0,8,2,3
SRM_TAB_099,9.55,0.9550000000000001,0.818,0.61,0,2,AIML,1,0,1,0,0,3,5,3,3,3,4,33,1,6.0,4,0,0,0,8,0,5
SRM_TAB_100,8.22,0.8220000000000001,0.853,0.868,0,1,AIML,3,1,1,0,1,4,5,3,2,2,4,43,2,2.0,5,0,0,0,8,3,7
SRM_TAB_101,7.8,0.78,0.605,0.7609999999999999,0,1,CSE,3,0,1,0,2,3,5,3,1,1,1,31,2,9.0,5,0,0,0,8,2,4
SRM_TAB_102,7.61,0.761,0.726,0.95,0,1,IT,4,1,0,1,2,4,5,3,1,1,4,44,2,4.0,5,0,0,0,8,4,5
SRM_TAB_103,6.6,0.6599999999999999,0.5589999999999999,0.951,0,1,IT,1,0,1,0,0,3,5,3,2,3,2,40,2,7.0,4,0,0,0,8,3,6
SRM_TAB_104,7.85,0.7849999999999999,0.755,0.8029999999999999,0,1,CSE,2,0,1,1,0,3,5,3,1,3,3,40,2,9.0,3,0,0,0,8,4,5
SRM_TAB_105,7.96,0.796,0.97,0.807,0,1,IT,4,1,1,2,0,4,5,3,2,3,2,40,1,3.0,2,0,0,0,8,5,4
SRM_TAB_106,9.04,0.9039999999999999,0.878,0.99,0,1,ECE,4,3,0,0,1,4,5,3,2,4,4,45,1,6.0,2,0,0,0,8,2,6
SRM_TAB_107,7.4,0.74,0.752,0.7070000000000001,0,1,CSE,3,0,0,2,1,2,5,3,2,4,4,38,2,4.0,5,0,0,0,8,4,4
SRM_TAB_108,7.63,0.763,0.764,0.61,0,1,AIML,4,3,0,1,0,4,5,3,1,2,4,36,2,4.0,5,0,0,0,8,4,7
SRM_TAB_109,8.21,0.8210000000000001,0.718,0.6609999999999999,0,1,CSE,4,0,2,0,2,3,5,3,3,3,3,39,1,3.0,3,0,0,0,8,3,4
SRM_TAB_110,9.96,0.9960000000000001,0.755,0.725,0,1,AIML,4,1,2,1,0,4,5,3,2,3,5,30,1,2.0,2,0,0,0,8,4,8
SRM_TAB_111,6.49,0.649,0.746,0.825,0,1,MECH,4,0,2,0,2,3,5,3,2,5,5,34,2,2.0,4,0,0,0,8,3,3
SRM_TAB_112,6.73,0.673,0.726,0.738,0,1,IT,4,1,0,1,2,4,5,3,2,3,5,39,2,4.0,5,0,0,0,8,2,5
SRM_TAB_113,7.12,0.712,0.8590000000000001,0.8690000000000001,0,1,IT,4,0,3,0,1,3,5,3,2,3,3,34,1,6.0,2,0,0,0,8,2,6
SRM_TAB_114,6.89,0.689,0.574,0.7440000000000001,0,1,AIML,4,1,1,2,0,4,5,3,2,4,3,43,2,12.0,5,0,0,0,8,1,5
SRM_TAB_115,7.54,0.754,0.654,0.693,0,1,CSE,3,1,0,1,1,4,5,2,0,3,4,50,1,1.0,3,0,0,0,8,2,7
SRM_TAB_116,8.34,0.834,0.757,0.946,0,2,AIML,1,0,0,0,1,1,5,3,2,2,3,40,2,2.0,5,0,0,0,8,3,4
SRM_TAB_117,7.28,0.728,0.8220000000000001,0.7609999999999999,0,1,AIML,3,1,2,0,0,4,5,3,1,3,4,36,1,2.0,2,0,0,0,8,3,5
SRM_TAB_118,5.99,0.599,0.8490000000000001,0.784,0,2,AIML,1,0,0,1,0,2,5,3,1,3,5,30,2,8.0,3,0,0,0,8,4,7
SRM_TAB_119,8.87,0.8869999999999999,0.61,0.762,0,1,CSE,1,0,0,0,1,1,5,3,2,2,4,38,1,2.0,5,0,0,0,8,2,6
SRM_TAB_120,7.99,0.799,0.643,0.8140000000000001,0,1,CSE,3,1,1,1,0,4,5,3,1,1,4,27,2,12.0,3,0,0,0,8,1,4
SRM_TAB_121,8.02,0.8019999999999999,0.718,0.848,0,1,CSE,4,0,1,0,3,3,5,2,0,1,3,41,1,2.0,2,0,0,0,8,3,5
SRM_TAB_122,7.2,0.72,0.631,0.836,0,1,ECE,2,1,1,0,0,4,5,2,0,3,2,36,1,6.0,4,0,0,0,8,4,6
SRM_TAB_123,9.94,0.994,0.787,0.721,0,1,CSE,3,0,0,3,0,2,5,3,2,4,2,29,1,1.0,3,0,0,0,8,1,6
SRM_TAB_124,6.31,0.631,0.5539999999999999,0.917,0,1,IT,3,1,0,0,2,4,5,3,1,2,5,46,1,6.0,3,0,0,0,8,3,7
SRM_TAB_125,8.66,0.866,0.816,0.883,0,1,AIDS,4,1,1,1,1,4,5,3,1,3,2,43,2,2.0,5,0,0,0,8,4,5
SRM_TAB_126,8.5,0.85,0.726,0.9209999999999999,0,1,IT,4,2,0,0,2,4,5,3,1,3,4,30,2,3.0,5,0,0,0,8,3,5
SRM_TAB_127,5.99,0.599,0.7809999999999999,0.898,0,1,CSE,1,0,1,0,0,3,5,3,3,4,2,33,1,6.0,5,0,0,0,8,3,6
SRM_TAB_128,7.59,0.759,0.818,0.845,0,1,CSE,1,1,0,0,0,4,5,3,2,3,4,41,2,4.0,4,0,0,0,8,2,6
SRM_TAB_129,7.25,0.725,0.9670000000000001,0.8320000000000001,0,2,CSE,1,1,0,0,0,4,5,3,1,3,4,29,2,4.0,5,0,0,0,8,2,2
SRM_TAB_130,7.97,0.7969999999999999,0.99,0.8320000000000001,0,1,AIML,2,0,0,2,0,2,5,3,3,2,3,35,2,6.0,5,0,0,0,8,2,5
SRM_TAB_131,7.05,0.705,0.759,0.99,0,1,IT,3,2,1,0,0,4,5,3,3,3,3,38,1,2.0,4,0,0,0,8,4,3
SRM_TAB_132,9.03,0.9029999999999999,0.9329999999999999,0.772,0,1,AIDS,4,0,2,1,1,3,5,3,3,4,3,44,2,12.0,4,0,0,0,8,3,5
SRM_TAB_133,9.19,0.9189999999999999,0.75,0.99,0,1,IT,1,0,0,0,1,1,5,3,1,4,3,37,1,3.0,5,0,0,0,8,3,5
SRM_TAB_134,7.99,0.799,0.919,0.737,0,1,IT,3,0,1,1,1,3,5,3,2,4,4,34,1,2.0,5,0,0,0,8,3,7
SRM_TAB_135,7.86,0.786,0.805,0.763,0,1,CSE,4,1,1,2,0,4,5,3,2,1,3,35,1,2.0,2,0,0,0,8,2,6
SRM_TAB_136,6.93,0.693,0.6890000000000001,0.733,0,1,IT,3,3,0,0,0,4,5,3,2,3,2,40,2,4.0,3,0,0,0,8,1,5
SRM_TAB_137,9.02,0.9019999999999999,0.946,0.649,0,1,AIML,1,0,1,0,0,3,5,3,2,2,3,36,1,2.0,5,0,0,0,8,4,8
SRM_TAB_138,7.59,0.759,0.805,0.679,0,2,AIML,3,0,0,2,1,2,5,3,3,2,2,32,1,2.0,2,0,0,0,8,3,7
SRM_TAB_139,6.65,0.665,0.7909999999999999,0.6970000000000001,0,1,AIDS,4,1,0,2,1,4,5,3,3,4,5,38,1,6.0,5,0,0,0,8,4,6
SRM_TAB_140,8.56,0.8560000000000001,0.61,0.99,0,1,CSE,4,2,1,0,1,4,5,3,3,2,1,36,2,3.0,4,0,0,0,8,1,6
SRM_TAB_141,9.7,0.97,0.866,0.722,0,1,CSE,3,3,0,0,0,4,5,3,2,2,3,47,2,7.0,5,0,0,0,8,2,3
SRM_TAB_142,8.27,0.827,0.757,0.7959999999999999,0,1,AIML,3,1,1,1,0,4,5,3,1,2,3,39,1,2.0,2,0,0,0,8,3,7
SRM_TAB_143,7.3,0.73,0.605,0.669,0,1,CSE,2,0,2,0,0,3,5,2,0,3,2,36,2,6.0,3,0,0,0,8,1,6
SRM_TAB_144,7.24,0.724,0.6829999999999999,0.649,0,1,CSE,1,0,0,1,0,2,5,3,1,4,2,26,1,6.0,4,0,0,0,8,4,3
SRM_TAB_145,9.78,0.978,0.599,0.8009999999999999,0,1,AIML,2,0,1,1,0,3,5,3,1,4,4,28,2,2.0,3,0,0,0,8,4,3
SRM_TAB_146,4.54,0.454,0.922,0.733,0,1,CSE,1,0,0,1,0,2,5,3,2,3,4,30,1,2.0,2,0,0,0,8,1,6
