project_id,student_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
RW-PROJ-SRM_LAT_119-02,SRM_LAT_119,Candidate Ranking System,AI,"AWS,Pandas,Docker",Basic,4,True,True,7,2025
RW-PROJ-SRM_LAT_119-03,SRM_LAT_119,Resume Intelligence Dashboard,Web,"SQL,React,Docker",Advanced,4,True,True,6,2024
RW-PROJ-SRM_LAT_119-04,SRM_LAT_119,Skill Gap Analyzer,Data,"FastAPI,Pandas,SQL",Basic,3,True,True,3,2022
RW-PROJ-SRM_LAT_119-05,SRM_LAT_119,Skill Gap Analyzer,IoT,"React,Docker,Pandas",Advanced,4,True,True,9,2023
RW-PROJ-SRM_LAT_120-01,SRM_LAT_120,Placement Eligibility Engine,Web,"Pandas,React,FastAPI",Basic,4,True,True,6,2024
RW-PROJ-SRM_LAT_120-02,SRM_LAT_120,Candidate Ranking System,AI,"SQL,React,Python",Advanced,3,True,False,8,2023
RW-PROJ-SRM_LAT_120-03,SRM_LAT_120,Candidate Ranking System,Cloud,"AWS,FastAPI,Python",Advanced,2,True,True,4,2024
RW-PROJ-SRM_LAT_120-04,SRM_LAT_120,Candidate Ranking System,IoT,"SQL,Python,FastAPI",Intermediate,4,True,True,5,2026
RW-PROJ-SRM_LAT_120-05,SRM_LAT_120,Resume Intelligence Dashboard,Cloud,"FastAPI,Python,Pandas",Intermediate,4,False,True,8,2026
RW-PROJ-SRM_LAT_121-01,SRM_LAT_121,Skill Gap Analyzer,AI,"SQL,React,Python",Basic,3,False,True,10,2023
RW-PROJ-SRM_LAT_121-02,SRM_LAT_121,Candidate Ranking System,Web,"React,SQL,Python",Intermediate,2,False,True,7,2023
RW-PROJ-SRM_LAT_121-03,SRM_LAT_121,Resume Intelligence Dashboard,IoT,"Python,SQL,AWS",Basic,1,False,False,8,2026
RW-PROJ-SRM_LAT_121-04,SRM_LAT_121,Resume Intelligence Dashboard,Data,"Pandas,SQL,AWS",Advanced,4,False,False,4,2023
RW-PROJ-SRM_LAT_121-05,SRM_LAT_121,Skill Gap Analyzer,IoT,"SQL,Python,FastAPI",Intermediate,4,True,True,10,2023
RW-PROJ-SRM_LAT_122-01,SRM_LAT_122,Placement Eligibility Engine,Data,"SQL,React,AWS",Basic,2,True,True,10,2026
RW-PROJ-SRM_LAT_122-02,SRM_LAT_122,Candidate Ranking System,AI,"AWS,Pandas,Docker",Advanced,1,False,True,11,2022
RW-PROJ-SRM_LAT_122-03,SRM_LAT_122,Skill Gap Analyzer,Data,"AWS,Python,Pandas",Basic,3,True,True,11,2023
RW-PROJ-SRM_LAT_122-04,SRM_LAT_122,Placement Eligibility Engine,AI,"Python,FastAPI,AWS",Advanced,4,True,True,3,2024
RW-PROJ-SRM_LAT_122-05,SRM_LAT_122,Placement Eligibility Engine,Data,"AWS,Pandas,SQL",Basic,4,False,True,7,2023
RW-PROJ-SRM_LAT_123-01,SRM_LAT_123,Skill Gap Analyzer,IoT,"SQL,FastAPI,Docker",Basic,1,True,False,7,2024
RW-PROJ-SRM_LAT_123-02,SRM_LAT_123,Skill Gap Analyzer,Cloud,"AWS,React,Python",Intermediate,2,False,True,10,2026
RW-PROJ-SRM_LAT_123-03,SRM_LAT_123,Candidate Ranking System,Web,"Pandas,React,Python",Basic,2,True,False,11,2022
RW-PROJ-SRM_LAT_123-04,SRM_LAT_123,Placement Eligibility Engine,IoT,"React,FastAPI,Python",Intermediate,3,False,True,10,2023
RW-PROJ-SRM_LAT_123-05,SRM_LAT_123,Resume Intelligence Dashboard,Web,"React,Python,Pandas",Intermediate,1,True,True,8,2025
RW-PROJ-SRM_LAT_124-01,SRM_LAT_124,Resume Intelligence Dashboard,AI,"FastAPI,React,SQL",Basic,3,True,True,6,2025
RW-PROJ-SRM_LAT_124-02,SRM_LAT_124,Placement Eligibility Engine,Data,"Docker,Python,Pandas",Basic,2,False,True,8,2024
RW-PROJ-SRM_LAT_124-03,SRM_LAT_124,Placement Eligibility Engine,Cloud,"Pandas,SQL,Docker",Advanced,2,True,True,6,2023
RW-PROJ-SRM_LAT_124-04,SRM_LAT_124,Placement Eligibility Engine,Web,"FastAPI,React,Pandas",Basic,1,True,False,10,2023
RW-PROJ-SRM_LAT_124-05,SRM_LAT_124,Placement Eligibility Engine,Web,"Docker,Python,SQL",Intermediate,3,False,False,7,2024
RW-PROJ-SRM_LAT_125-01,SRM_LAT_125,Candidate Ranking System,Cloud,"Docker,AWS,FastAPI",Intermediate,1,True,True,3,2026
RW-PROJ-SRM_LAT_125-02,SRM_LAT_125,Candidate Ranking System,AI,"Python,Pandas,React",Basic,3,True,True,9,2026
RW-PROJ-SRM_LAT_125-03,SRM_LAT_125,Placement Eligibility Engine,AI,"FastAPI,React,SQL",Advanced,3,True,True,7,2026
RW-PROJ-SRM_LAT_125-04,SRM_LAT_125,Skill Gap Analyzer,Cloud,"AWS,Pandas,SQL",Intermediate,4,False,True,10,2025
RW-PROJ-SRM_LAT_125-05,SRM_LAT_125,Placement Eligibility Engine,Data,"Docker,AWS,SQL",Basic,2,True,True,4,2023
RW-PROJ-SRM_LAT_126-01,SRM_LAT_126,Placement Eligibility Engine,Web,"React,AWS,FastAPI",Intermediate,1,True,True,11,2026
RW-PROJ-SRM_LAT_126-02,SRM_LAT_126,Candidate Ranking System,Cloud,"FastAPI,Python,AWS",Intermediate,3,False,True,11,2026
RW-PROJ-SRM_LAT_126-03,SRM_LAT_126,Resume Intelligence Dashboard,Data,"FastAPI,Python,Docker",Intermediate,4,True,False,8,2025
RW-PROJ-SRM_LAT_126-04,SRM_LAT_126,Skill Gap Analyzer,IoT,"Docker,Python,AWS",Intermediate,4,True,True,3,2026
RW-PROJ-SRM_LAT_126-05,SRM_LAT_126,Resume Intelligence Dashboard,Web,"Pandas,Docker,FastAPI",Basic,2,False,False,12,2023
RW-PROJ-SRM_LAT_127-01,SRM_LAT_127,Placement Eligibility Engine,Cloud,"SQL,FastAPI,AWS",Advanced,4,True,False,12,2026
RW-PROJ-SRM_LAT_127-02,SRM_LAT_127,Skill Gap Analyzer,Cloud,"AWS,FastAPI,SQL",Advanced,3,True,True,8,2022
RW-PROJ-SRM_LAT_127-03,SRM_LAT_127,Skill Gap Analyzer,Cloud,"SQL,FastAPI,AWS",Intermediate,3,True,True,5,2026
RW-PROJ-SRM_LAT_127-04,SRM_LAT_127,Resume Intelligence Dashboard,IoT,"FastAPI,AWS,Python",Advanced,3,False,True,7,2025
RW-PROJ-SRM_LAT_127-05,SRM_LAT_127,Skill Gap Analyzer,Web,"FastAPI,Python,Docker",Advanced,2,False,False,11,2023
RW-PROJ-SRM_LAT_128-01,SRM_LAT_128,Placement Eligibility Engine,Data,"AWS,SQL,Python",Intermediate,3,True,True,8,2025
RW-PROJ-SRM_LAT_128-02,SRM_LAT_128,Resume Intelligence Dashboard,AI,"Docker,AWS,Pandas",Basic,1,True,True,5,2022
RW-PROJ-SRM_LAT_128-03,SRM_LAT_128,Resume Intelligence Dashboard,AI,"Python,SQL,Docker",Basic,3,True,True,9,2022
RW-PROJ-SRM_LAT_128-04,SRM_LAT_128,Skill Gap Analyzer,IoT,"AWS,Pandas,Python",Basic,2,False,True,3,2022
RW-PROJ-SRM_LAT_128-05,SRM_LAT_128,Resume Intelligence Dashboard,IoT,"FastAPI,Docker,SQL",Intermediate,2,False,True,11,2023
RW-PROJ-SRM_LAT_129-01,SRM_LAT_129,Candidate Ranking System,Cloud,"Docker,SQL,FastAPI",Intermediate,4,True,True,10,2026
RW-PROJ-SRM_LAT_129-02,SRM_LAT_129,Placement Eligibility Engine,Cloud,"AWS,Docker,FastAPI",Advanced,1,False,True,4,2025
RW-PROJ-SRM_LAT_129-03,SRM_LAT_129,Skill Gap Analyzer,Cloud,"Pandas,Docker,React",Basic,4,False,True,4,2026
RW-PROJ-SRM_LAT_129-04,SRM_LAT_129,Placement Eligibility Engine,IoT,"Pandas,FastAPI,Docker",Intermediate,2,False,True,7,2026
RW-PROJ-SRM_LAT_129-05,SRM_LAT_129,Skill Gap Analyzer,AI,"Pandas,Docker,React",Intermediate,2,False,True,7,2026
RW-PROJ-SRM_LAT_130-01,SRM_LAT_130,Candidate Ranking System,Cloud,"Python,AWS,React",Intermediate,4,False,False,11,2024
RW-PROJ-SRM_LAT_130-02,SRM_LAT_130,Placement Eligibility Engine,IoT,"SQL,AWS,React",Advanced,3,True,False,4,2023
RW-PROJ-SRM_LAT_130-03,SRM_LAT_130,Resume Intelligence Dashboard,AI,"React,AWS,Docker",Advanced,4,True,True,8,2024
RW-PROJ-SRM_LAT_130-04,SRM_LAT_130,Candidate Ranking System,Data,"AWS,React,Python",Advanced,1,True,True,11,2022
RW-PROJ-SRM_LAT_130-05,SRM_LAT_130,Resume Intelligence Dashboard,Web,"FastAPI,Python,AWS",Intermediate,2,True,True,3,2025
RW-PROJ-SRM_LAT_131-01,SRM_LAT_131,Skill Gap Analyzer,AI,"AWS,Docker,Python",Advanced,4,False,True,12,2023
RW-PROJ-SRM_LAT_131-02,SRM_LAT_131,Placement Eligibility Engine,AI,"Pandas,SQL,Docker",Basic,2,False,False,4,2022
RW-PROJ-SRM_LAT_131-03,SRM_LAT_131,Skill Gap Analyzer,IoT,"Pandas,AWS,FastAPI",Intermediate,3,True,True,4,2025
RW-PROJ-SRM_LAT_131-04,SRM_LAT_131,Resume Intelligence Dashboard,IoT,"FastAPI,SQL,AWS",Intermediate,4,False,False,9,2023
RW-PROJ-SRM_LAT_131-05,SRM_LAT_131,Skill Gap Analyzer,Web,"Python,Pandas,SQL",Basic,2,True,True,12,2023
RW-PROJ-SRM_LAT_132-01,SRM_LAT_132,Candidate Ranking System,Data,"Python,Docker,React",Basic,2,True,True,7,2026
RW-PROJ-SRM_LAT_132-02,SRM_LAT_132,Placement Eligibility Engine,Cloud,"Pandas,React,SQL",Basic,4,True,True,6,2023
RW-PROJ-SRM_LAT_132-03,SRM_LAT_132,Placement Eligibility Engine,IoT,"SQL,React,Python",Basic,1,False,True,5,2023
RW-PROJ-SRM_LAT_132-04,SRM_LAT_132,Placement Eligibility Engine,IoT,"Docker,AWS,React",Basic,3,True,True,4,2022
RW-PROJ-SRM_LAT_132-05,SRM_LAT_132,Skill Gap Analyzer,AI,"FastAPI,AWS,SQL",Basic,4,True,True,5,2023
RW-PROJ-SRM_LAT_133-01,SRM_LAT_133,Candidate Ranking System,Data,"FastAPI,Pandas,Python",Basic,4,True,False,5,2026
RW-PROJ-SRM_LAT_133-02,SRM_LAT_133,Resume Intelligence Dashboard,Cloud,"FastAPI,React,SQL",Intermediate,4,True,True,12,2022
RW-PROJ-SRM_LAT_133-03,SRM_LAT_133,Resume Intelligence Dashboard,Web,"React,Python,FastAPI",Basic,4,True,True,11,2022
RW-PROJ-SRM_LAT_133-04,SRM_LAT_133,Skill Gap Analyzer,Data,"Docker,Pandas,Python",Basic,4,True,True,12,2024
RW-PROJ-SRM_LAT_133-05,SRM_LAT_133,Placement Eligibility Engine,Web,"SQL,FastAPI,React",Basic,2,True,False,3,2024
RW-PROJ-SRM_LAT_134-01,SRM_LAT_134,Skill Gap Analyzer,Data,"FastAPI,SQL,Docker",Basic,2,True,False,7,2023
RW-PROJ-SRM_LAT_134-02,SRM_LAT_134,Skill Gap Analyzer,IoT,"Python,SQL,FastAPI",Intermediate,4,False,True,9,2024
RW-PROJ-SRM_LAT_134-03,SRM_LAT_134,Skill Gap Analyzer,Data,"AWS,Pandas,React",Advanced,2,True,False,9,2022
RW-PROJ-SRM_LAT_134-04,SRM_LAT_134,Placement Eligibility Engine,Cloud,"FastAPI,React,SQL",Basic,4,False,True,4,2022
RW-PROJ-SRM_LAT_134-05,SRM_LAT_134,Skill Gap Analyzer,AI,"Pandas,Python,Docker",Advanced,2,True,False,4,2025
RW-PROJ-SRM_LAT_135-01,SRM_LAT_135,Skill Gap Analyzer,Data,"Python,Docker,FastAPI",Intermediate,2,True,True,12,2025
RW-PROJ-SRM_LAT_135-02,SRM_LAT_135,Candidate Ranking System,Cloud,"SQL,React,Pandas",Basic,2,True,True,6,2023
RW-PROJ-SRM_LAT_135-03,SRM_LAT_135,Skill Gap Analyzer,Cloud,"Docker,React,Python",Basic,4,False,True,7,2022
RW-PROJ-SRM_LAT_135-04,SRM_LAT_135,Skill Gap Analyzer,Data,"Python,Pandas,React",Advanced,4,True,True,12,2022
RW-PROJ-SRM_LAT_135-05,SRM_LAT_135,Candidate Ranking System,AI,"AWS,Pandas,FastAPI",Basic,3,True,True,10,2024
RW-PROJ-SRM_LAT_136-01,SRM_LAT_136,Resume Intelligence Dashboard,Web,"Pandas,Docker,React",Advanced,1,True,True,11,2022
RW-PROJ-SRM_LAT_136-02,SRM_LAT_136,Candidate Ranking System,Cloud,"SQL,React,Python",Basic,1,True,False,5,2024
RW-PROJ-SRM_LAT_136-03,SRM_LAT_136,Candidate Ranking System,Cloud,"React,SQL,Pandas",Intermediate,2,True,True,11,2024
RW-PROJ-SRM_LAT_136-04,SRM_LAT_136,Resume Intelligence Dashboard,Cloud,"AWS,SQL,Pandas",Advanced,3,True,False,12,2022
RW-PROJ-SRM_LAT_136-05,SRM_LAT_136,Skill Gap Analyzer,Cloud,"AWS,Docker,SQL",Intermediate,1,False,True,4,2024
RW-PROJ-SRM_LAT_137-01,SRM_LAT_137,Candidate Ranking System,AI,"FastAPI,Docker,React",Advanced,3,True,True,12,2026
RW-PROJ-SRM_LAT_137-02,SRM_LAT_137,Placement Eligibility Engine,Data,"SQL,React,AWS",Advanced,1,True,True,12,2024
RW-PROJ-SRM_LAT_137-03,SRM_LAT_137,Resume Intelligence Dashboard,IoT,"SQL,Docker,Python",Intermediate,4,True,True,10,2022
RW-PROJ-SRM_LAT_137-04,SRM_LAT_137,Skill Gap Analyzer,Data,"Docker,FastAPI,AWS",Intermediate,3,False,False,9,2023
RW-PROJ-SRM_LAT_137-05,SRM_LAT_137,Placement Eligibility Engine,Cloud,"AWS,Python,Pandas",Intermediate,2,True,False,7,2022
RW-PROJ-SRM_LAT_138-01,SRM_LAT_138,Candidate Ranking System,AI,"React,Python,SQL",Basic,1,False,True,12,2022
RW-PROJ-SRM_LAT_138-02,SRM_LAT_138,Resume Intelligence Dashboard,Cloud,"AWS,Python,Pandas",Intermediate,2,False,True,12,2022
RW-PROJ-SRM_LAT_138-03,SRM_LAT_138,Resume Intelligence Dashboard,Web,"Docker,AWS,Python",Basic,3,True,True,4,2024
RW-PROJ-SRM_LAT_138-04,SRM_LAT_138,Skill Gap Analyzer,IoT,"Python,Pandas,AWS",Basic,2,False,True,10,2022
RW-PROJ-SRM_LAT_138-05,SRM_LAT_138,Skill Gap Analyzer,IoT,"Docker,FastAPI,React",Intermediate,4,True,False,10,2025
RW-PROJ-SRM_LAT_139-01,SRM_LAT_139,Skill Gap Analyzer,IoT,"Docker,AWS,SQL",Advanced,2,True,True,7,2026
RW-PROJ-SRM_LAT_139-02,SRM_LAT_139,Skill Gap Analyzer,Data,"Docker,FastAPI,Python",Intermediate,2,True,True,7,2026
RW-PROJ-SRM_LAT_139-03,SRM_LAT_139,Resume Intelligence Dashboard,Data,"FastAPI,AWS,SQL",Advanced,1,True,True,4,2022
RW-PROJ-SRM_LAT_139-04,SRM_LAT_139,Resume Intelligence Dashboard,AI,"FastAPI,Docker,AWS",Intermediate,2,False,True,8,2026
RW-PROJ-SRM_LAT_139-05,SRM_LAT_139,Skill Gap Analyzer,Cloud,"Python,React,Pandas",Basic,2,True,True,9,2025
RW-PROJ-SRM_LAT_140-01,SRM_LAT_140,Placement Eligibility Engine,IoT,"Pandas,Docker,SQL",Advanced,1,False,False,10,2023
RW-PROJ-SRM_LAT_140-02,SRM_LAT_140,Resume Intelligence Dashboard,IoT,"Docker,FastAPI,SQL",Basic,3,True,True,11,2023
RW-PROJ-SRM_LAT_140-03,SRM_LAT_140,Skill Gap Analyzer,Data,"Pandas,AWS,Docker",Basic,2,True,True,5,2024
RW-PROJ-SRM_LAT_140-04,SRM_LAT_140,Resume Intelligence Dashboard,IoT,"React,FastAPI,Pandas",Advanced,2,False,True,3,2025
RW-PROJ-SRM_LAT_140-05,SRM_LAT_140,Skill Gap Analyzer,Cloud,"Docker,Python,FastAPI",Advanced,4,False,True,12,2022
RW-PROJ-SRM_LAT_141-01,SRM_LAT_141,Candidate Ranking System,AI,"Docker,Pandas,SQL",Intermediate,3,False,True,5,2023
RW-PROJ-SRM_LAT_141-02,SRM_LAT_141,Placement Eligibility Engine,Cloud,"Python,Pandas,FastAPI",Intermediate,2,True,True,12,2025
RW-PROJ-SRM_LAT_141-03,SRM_LAT_141,Placement Eligibility Engine,Web,"Python,SQL,React",Advanced,3,True,True,10,2022
RW-PROJ-SRM_LAT_141-04,SRM_LAT_141,Skill Gap Analyzer,Data,"FastAPI,AWS,Python",Advanced,2,False,True,3,2026
RW-PROJ-SRM_LAT_141-05,SRM_LAT_141,Skill Gap Analyzer,AI,"AWS,React,SQL",Intermediate,4,False,True,6,2022
RW-PROJ-SRM_LAT_142-01,SRM_LAT_142,Skill Gap Analyzer,Cloud,"AWS,Python,Pandas",Basic,2,False,True,5,2026
RW-PROJ-SRM_LAT_142-02,SRM_LAT_142,Candidate Ranking System,IoT,"SQL,React,Pandas",Advanced,2,True,True,3,2025
RW-PROJ-SRM_LAT_142-03,SRM_LAT_142,Skill Gap Analyzer,Web,"SQL,AWS,Python",Intermediate,1,True,True,11,2026
RW-PROJ-SRM_LAT_142-04,SRM_LAT_142,Placement Eligibility Engine,Web,"Python,React,Docker",Intermediate,2,False,True,6,2023
RW-PROJ-SRM_LAT_142-05,SRM_LAT_142,Resume Intelligence Dashboard,AI,"Python,Docker,FastAPI",Intermediate,3,True,True,10,2024
RW-PROJ-SRM_LAT_143-01,SRM_LAT_143,Candidate Ranking System,Web,"Python,Docker,FastAPI",Basic,1,True,True,4,2025
RW-PROJ-SRM_LAT_143-02,SRM_LAT_143,Skill Gap Analyzer,Web,"Python,FastAPI,Pandas",Basic,1,False,True,9,2026
RW-PROJ-SRM_LAT_143-03,SRM_LAT_143,Resume Intelligence Dashboard,IoT,"React,Python,SQL",Basic,2,True,True,5,2024
RW-PROJ-SRM_LAT_143-04,SRM_LAT_143,Resume Intelligence Dashboard,Cloud,"Docker,FastAPI,AWS",Advanced,2,False,True,7,2024
RW-PROJ-SRM_LAT_143-05,SRM_LAT_143,Skill Gap Analyzer,Cloud,"Docker,AWS,FastAPI",Advanced,4,True,False,9,2026
RW-PROJ-SRM_LAT_144-01,SRM_LAT_144,Resume Intelligence Dashboard,IoT,"FastAPI,React,Docker",Basic,2,False,False,3,2023
RW-PROJ-SRM_LAT_144-02,SRM_LAT_144,Resume Intelligence Dashboard,Data,"React,Docker,SQL",Advanced,3,True,True,4,2026
RW-PROJ-SRM_LAT_144-03,SRM_LAT_144,Placement Eligibility Engine,Web,"Docker,React,SQL",Intermediate,1,False,True,11,2024
RW-PROJ-SRM_LAT_144-04,SRM_LAT_144,Resume Intelligence Dashboard,Cloud,"SQL,Python,FastAPI",Intermediate,4,False,False,9,2022
RW-PROJ-SRM_LAT_144-05,SRM_LAT_144,Candidate Ranking System,AI,"Docker,SQL,FastAPI",Advanced,4,False,False,11,2024
RW-PROJ-SRM_LAT_145-01,SRM_LAT_145,Candidate Ranking System,Cloud,"React,Pandas,FastAPI",Advanced,3,False,True,3,2022
RW-PROJ-SRM_LAT_145-02,SRM_LAT_145,Resume Intelligence Dashboard,IoT,"AWS,FastAPI,Docker",Intermediate,2,False,True,12,2022
RW-PROJ-SRM_LAT_145-03,SRM_LAT_145,Skill Gap Analyzer,Data,"Python,SQL,Pandas",Basic,2,True,True,6,2022
RW-PROJ-SRM_LAT_145-04,SRM_LAT_145,Skill Gap Analyzer,Cloud,"React,AWS,SQL",Advanced,4,False,True,6,2025
RW-PROJ-SRM_LAT_145-05,SRM_LAT_145,Resume Intelligence Dashboard,IoT,"Docker,Python,SQL",Intermediate,2,True,True,7,2024
RW-PROJ-SRM_LAT_146-01,SRM_LAT_146,Skill Gap Analyzer,IoT,"FastAPI,React,Docker",Intermediate,2,False,True,11,2026
RW-PROJ-SRM_LAT_146-02,SRM_LAT_146,Candidate Ranking System,Cloud,"SQL,Python,Pandas",Basic,3,True,True,11,2026
RW-PROJ-SRM_LAT_146-03,SRM_LAT_146,Skill Gap Analyzer,Data,"React,FastAPI,SQL",Intermediate,2,False,False,11,2024
RW-PROJ-SRM_LAT_146-04,SRM_LAT_146,Placement Eligibility Engine,AI,"SQL,Pandas,Python",Basic,1,False,True,8,2026
RW-PROJ-SRM_LAT_146-05,SRM_LAT_146,Candidate Ranking System,IoT,"AWS,Docker,SQL",Basic,2,True,True,7,2022
RW-PROJ-SRM_LAT_147-01,SRM_LAT_147,Placement Eligibility Engine,Web,"SQL,FastAPI,Pandas",Intermediate,2,True,False,9,2026
RW-PROJ-SRM_LAT_147-02,SRM_LAT_147,Candidate Ranking System,AI,"FastAPI,Python,React",Advanced,4,False,True,10,2023
RW-PROJ-SRM_LAT_147-03,SRM_LAT_147,Placement Eligibility Engine,Web,"React,Pandas,FastAPI",Intermediate,1,False,True,5,2025
RW-PROJ-SRM_LAT_147-04,SRM_LAT_147,Resume Intelligence Dashboard,Data,"Python,React,AWS",Basic,4,True,False,10,2023
RW-PROJ-SRM_LAT_147-05,SRM_LAT_147,Candidate Ranking System,Web,"Pandas,Docker,React",Intermediate,3,False,True,9,2022
RW-PROJ-SRM_LAT_148-01,SRM_LAT_148,Resume Intelligence Dashboard,Cloud,"Python,Pandas,SQL",Intermediate,2,True,True,9,2026
RW-PROJ-SRM_LAT_148-02,SRM_LAT_148,Skill Gap Analyzer,Cloud,"Python,FastAPI,React",Intermediate,3,True,True,9,2024
RW-PROJ-SRM_LAT_148-03,SRM_LAT_148,Candidate Ranking System,Web,"SQL,Docker,React",Advanced,4,False,True,8,2024
RW-PROJ-SRM_LAT_148-04,SRM_LAT_148,Candidate Ranking System,AI,"Docker,SQL,FastAPI",Basic,2,False,True,5,2024
RW-PROJ-SRM_LAT_148-05,SRM_LAT_148,Resume Intelligence Dashboard,Cloud,"Docker,FastAPI,Python",Basic,1,False,True,6,2022
RW-PROJ-SRM_LAT_149-01,SRM_LAT_149,Candidate Ranking System,IoT,"FastAPI,AWS,SQL",Basic,3,True,True,10,2023
RW-PROJ-SRM_LAT_149-02,SRM_LAT_149,Skill Gap Analyzer,Data,"FastAPI,Docker,AWS",Intermediate,3,True,True,11,2026
RW-PROJ-SRM_LAT_149-03,SRM_LAT_149,Placement Eligibility Engine,AI,"FastAPI,SQL,Docker",Basic,3,True,True,8,2022
RW-PROJ-SRM_LAT_149-04,SRM_LAT_149,Placement Eligibility Engine,AI,"Pandas,React,Python",Intermediate,2,False,True,12,2026
RW-PROJ-SRM_LAT_149-05,SRM_LAT_149,Skill Gap Analyzer,Cloud,"AWS,SQL,Python",Basic,2,True,True,6,2025
RW-PROJ-SRM_LAT_150-01,SRM_LAT_150,Placement Eligibility Engine,Web,"Docker,FastAPI,React",Basic,1,True,True,7,2023
RW-PROJ-SRM_LAT_150-02,SRM_LAT_150,Placement Eligibility Engine,Web,"FastAPI,Docker,React",Basic,1,False,True,11,2026
RW-PROJ-SRM_LAT_150-03,SRM_LAT_150,Resume Intelligence Dashboard,Cloud,"FastAPI,SQL,AWS",Basic,4,True,True,5,2022
RW-PROJ-SRM_LAT_150-04,SRM_LAT_150,Placement Eligibility Engine,Cloud,"Pandas,AWS,Python",Advanced,3,True,True,5,2023
RW-PROJ-SRM_LAT_150-05,SRM_LAT_150,Skill Gap Analyzer,IoT,"Pandas,React,FastAPI",Basic,3,True,True,4,2025
RW-PROJ-SRM_LAT_151-01,SRM_LAT_151,Resume Intelligence Dashboard,Web,"SQL,Docker,Pandas",Intermediate,2,True,True,11,2025
RW-PROJ-SRM_LAT_151-02,SRM_LAT_151,Skill Gap Analyzer,Cloud,"SQL,AWS,Pandas",Basic,1,True,True,12,2024
RW-PROJ-SRM_LAT_151-03,SRM_LAT_151,Resume Intelligence Dashboard,Data,"AWS,Python,Docker",Basic,4,False,True,4,2026
RW-PROJ-SRM_LAT_151-04,SRM_LAT_151,Candidate Ranking System,Data,"Python,React,FastAPI",Advanced,4,False,True,10,2024
RW-PROJ-SRM_LAT_151-05,SRM_LAT_151,Skill Gap Analyzer,Data,"FastAPI,Docker,SQL",Intermediate,2,True,True,10,2025
RW-PROJ-SRM_LAT_152-01,SRM_LAT_152,Skill Gap Analyzer,AI,"React,Python,SQL",Basic,1,True,False,12,2026
RW-PROJ-SRM_LAT_152-02,SRM_LAT_152,Placement Eligibility Engine,Web,"AWS,Pandas,React",Basic,3,False,False,7,2024
RW-PROJ-SRM_LAT_152-03,SRM_LAT_152,Placement Eligibility Engine,IoT,"AWS,Python,Pandas",Basic,2,True,True,6,2022
RW-PROJ-SRM_LAT_152-04,SRM_LAT_152,Placement Eligibility Engine,Data,"React,AWS,Python",Basic,4,True,False,5,2024
RW-PROJ-SRM_LAT_152-05,SRM_LAT_152,Skill Gap Analyzer,Data,"SQL,Docker,Python",Intermediate,1,False,True,7,2026
RW-PROJ-SRM_LAT_153-01,SRM_LAT_153,Candidate Ranking System,AI,"Docker,Pandas,React",Intermediate,3,False,True,12,2026
RW-PROJ-SRM_LAT_153-02,SRM_LAT_153,Resume Intelligence Dashboard,Cloud,"FastAPI,Pandas,React",Advanced,1,True,False,11,2024
RW-PROJ-SRM_LAT_153-03,SRM_LAT_153,Candidate Ranking System,AI,"SQL,Python,React",Basic,4,False,True,3,2022
RW-PROJ-SRM_LAT_153-04,SRM_LAT_153,Placement Eligibility Engine,IoT,"AWS,React,FastAPI",Advanced,3,True,False,6,2022
RW-PROJ-SRM_LAT_153-05,SRM_LAT_153,Skill Gap Analyzer,Cloud,"AWS,React,Pandas",Basic,2,True,True,10,2025
RW-PROJ-SRM_LAT_154-01,SRM_LAT_154,Placement Eligibility Engine,IoT,"Pandas,SQL,React",Basic,1,True,True,11,2025
RW-PROJ-SRM_LAT_154-02,SRM_LAT_154,Skill Gap Analyzer,Data,"Pandas,Python,React",Basic,3,False,False,12,2022
RW-PROJ-SRM_LAT_154-03,SRM_LAT_154,Candidate Ranking System,IoT,"Pandas,Python,Docker",Basic,3,True,True,4,2023
RW-PROJ-SRM_LAT_154-04,SRM_LAT_154,Resume Intelligence Dashboard,IoT,"SQL,FastAPI,Pandas",Advanced,4,True,True,4,2022
RW-PROJ-SRM_LAT_154-05,SRM_LAT_154,Resume Intelligence Dashboard,IoT,"Docker,Python,FastAPI",Basic,2,True,True,3,2025
RW-PROJ-SRM_LAT_155-01,SRM_LAT_155,Candidate Ranking System,Web,"React,Pandas,AWS",Advanced,4,True,True,12,2023
RW-PROJ-SRM_LAT_155-02,SRM_LAT_155,Resume Intelligence Dashboard,Data,"FastAPI,Docker,React",Intermediate,3,True,True,8,2026
RW-PROJ-SRM_LAT_155-03,SRM_LAT_155,Candidate Ranking System,IoT,"SQL,FastAPI,Pandas",Advanced,2,True,True,7,2024
RW-PROJ-SRM_LAT_155-04,SRM_LAT_155,Placement Eligibility Engine,Web,"FastAPI,Pandas,React",Basic,3,True,True,5,2026
RW-PROJ-SRM_LAT_155-05,SRM_LAT_155,Placement Eligibility Engine,IoT,"FastAPI,AWS,Python",Basic,4,True,True,11,2025
RW-PROJ-SRM_LAT_156-01,SRM_LAT_156,Candidate Ranking System,Web,"React,Python,Docker",Advanced,4,False,True,12,2024
RW-PROJ-SRM_LAT_156-02,SRM_LAT_156,Placement Eligibility Engine,Cloud,"AWS,SQL,Python",Basic,2,True,False,4,2023
